,question,student,reference,label,score,feedback,pred_label,pred_score,pred_feedback,clean_pred_label
10,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",empty submission.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,incorrect,0.0,The response is an empty submission.,incorrect
11,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane is responsible for managing the network graph and updating the flow tables in the data plane via southbound interface.
data plane is responsible for forwarding incoming packets by using the forwarding tables.
the sdn controller configures the forwarding table and collects the traffic statistics.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
12,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the two main components in the sdn are the control plane and the data plane. the data plane includes the various hardware network elements that are responsible for the actual routing of the packets according to the specifications of the control plane. control plane is responsible for the defining of routes and managing network graphs. data plane is responsible for the forwarding of packets. 

two of the most important tasks to be controlled by the controller include
- routing the data packets through the network
- the management of all network components involved","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.75,"the stated sdn controller task of routing the data packets is incorrect because the actual forwarding through the network is performed by the data plane. apart from that, the response is correct.",incorrect,0.5,the response correctly identifies the responsibilities of each plane but incorrectly names tasks taken care of by the controller.,incorrect
13,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no response.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,incorrrect,0.0,the student did not provide an answer,incorrect
14,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the data plane, represented by the switches in the network, is responsible for forwarding packets in the network. the control plane, represented by one or more centralized controls, is responsible for calculating the routes in the network and maintaining the network structure. the sdn controller e.g. takes care of updating the forwarding tables in the switches and handling packets coming in from switches that are unable to process these packets.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
15,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane is the logical centralization of the network. it contains all the control logic as well as the network topology, and is located within the sdn controller.
data planes are distributed between the controller and the individual machines in the network. they make up the routes and forward packets.

tasks of the sdn controller:
must create and maintain the forwarding tables for the entire network
handles events for incoming packets","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.5,"the two tasks of the sdn controller are correct. however, the data plane is responsible for packet forwarding and not for defining the routes. additionally, the responsibility of the control plane is missing in the response.",correct,1.0,the response is correct.,correct
16,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane knows the network topology and does the routing. the data plane has only limited knowledge of the network and forwards data according to the routing done in the control plane. 

the sdn controller computes the routing, distributes the result to all the nodes in the data plane and discovers the topology.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
17,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the responsibility of the data plane is still the forwarding of packets like ""normal"" switches do but the logic behind it is removed.
the control plane is now responsible for the logical part, it defines the routes in the network and manages the network graph.
the sdn controller takes care of implementig the control plane and of implementing the southbound interface to the switches.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,the response correctly explains the responsibilities of each plane in SDN and names two tasks taken care of by the controller.,correct
18,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","replication: 
clients need to implement the openflow standard in order to use the slave. otherwise only primary will be used and thus has higher load.

partitioning: 
introduces overhead because control planes have to coordinate decisions. preserving consistency is not an easy task.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,"the task is to state the control and data plane's responsibilities, including two roles of sdn controller instead of explaining replication and partitioning.",incorrect,0.0,"the response does not explain the responsibilities of each plane in SDN. The control plane is responsible for managing network graph, defining routes, and updating flow tables of connected switches while the data plane is responsible for packet forwarding according to their flow tables decided upon by the control plane. The tasks taken care of by the controller include configuration of forwarding tables, injecting packets, events from switch (packet-in), collection/monitoring of traffic statistics, discovery of topology, inventorying what devices are within the network and the capabilities of each device, interfacing with control logic via northbound interface(s) and implementing a southbound interface to interact with data plane.",incorrect
19,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane:
it is responsible for deciding how the routing is done over the network (configuration) and it also manages the network graph (management).

data plane:
it is responsible for forwarding the packets according to the rules (configuration) the control plane supplies.

sdn controller tasks (controller implements the control plane):
a) collects traffic statistics (network state, performance)
b) discovers topology (responds to new devices) 

[of course, it also takes care of configuring the forwarding rules, but that answer seemed too obvious to me]","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,"the response is correct as it accurately describes the responsibilities of both control plane and data plane in sdn architecture. furthermore, two tasks that an sdn controller takes care of are also correctly mentioned.",correct
20,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane consist of one or more servers (physically distributed). it acts as a logical centralized control unit, which is able to serve information about the network, in order to define how the routing is done over the network (logically centralized).

the data plane provides the connectivity through the network, so that packets can flow through the network from host to host using forwarding.

tasks of sdn controller:
- provides southbound interface to data plane e.g. to configure forwarding tables
- implementation of control plane","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,The student's response is correct and accurately describes the responsibilities of both the control and data planes in SDN. The tasks mentioned for the SDN controller are also accurate.,correct
21,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","-control plane :
the control plane defines the routes, manages the network graph, configures the hardware,
creates the routing for forwarding of data packets to the target. 

-data plane : 

the data plane forwards data packets and receives control informations 
from the network controller.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.5,"the response correctly states the responsibilities of both planes, but the sdn controller's tasks are missing.",correct,1.0,the response correctly explains the responsibilities of each plane in SDN and names two tasks taken care of by the SDN controller.,correct
22,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","data plane refers to all the functions and processes that forward packets/frames from one interface to another inside a network. these are software or hardware components of the router or switch related to routing/forwarding user data/traffic from one interface to another. in the case of routers, routing table and/or forwarding table and the routing logic constitute the data plane function. 

control plane refers to all the functions and processes that determine which path to use. in the case of a router, these are functions/components of the router which are responsible for populating the routing table/forwarding table and hence enable the data plane functions. examples are routing protocols such as ospf, eigrp, bgp, is-is, ldp, etc

sdn controller tasks include inventorying what devices are within the network and the capabilities of each, gathering network statistics, configures forwarding tables for the switches and discovers the network topology.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
